Frequency,Filter,Threshold,Frame Bitrate,FPS,Start Time,End Time,Avg Energy
1.5,area,0.030000,100,20.928,14676.149,14762.927,5.109618731988472
1.5,area,0.030000,400,20.643,14772.930,14860.909,5.0934697142857095
1.5,area,0.030000,700,20.751,14870.912,14958.434,5.099801142857141
1.5,area,0.030000,1000,20.867,14968.437,15055.451,5.098815561959655
1.5,area,0.030000,1300,20.758,15065.454,15152.934,5.106276217765041
1.5,area,0.030000,1600,20.621,15162.937,15251.011,5.1236891737891765
1.5,area,0.030000,1900,20.658,15261.014,15348.916,5.118392571428571
1.5,area,0.030000,2100,20.690,15358.919,15446.702,5.130955142857146
1.5,area,0.030000,2400,20.728,15456.704,15544.307,5.148376857142862
1.5,area,0.030000,2700,20.638,15554.310,15642.299,5.112533142857144
1.5,area,0.030000,3000,20.763,15652.303,15739.774,5.135140687679085
1.5,area,0.040000,100,20.806,15749.778,15837.067,5.053416954022991
1.5,area,0.040000,400,20.664,15847.070,15934.987,5.065995726495726
1.5,area,0.040000,700,20.766,15944.989,16032.492,5.080541954022991
1.5,area,0.040000,1000,20.620,16042.495,16130.570,5.088215384615386
1.5,area,0.040000,1300,20.800,16140.573,16227.885,5.0616928160919565
1.5,area,0.040000,1600,20.707,16237.888,16325.586,5.069920857142863
1.5,area,0.040000,1900,20.876,16335.589,16422.613,5.072181556195965
1.5,area,0.040000,2100,20.870,16432.616,16519.626,5.079042651296829
1.5,area,0.040000,2400,20.686,16529.629,16617.410,5.0815997142857166
1.5,area,0.040000,2700,20.784,16627.413,16714.794,5.085403735632186
1.5,area,0.040000,3000,20.803,16724.797,16812.089,5.092512068965516
1.5,area,0.050000,100,20.761,16822.094,16909.570,5.0643484240687675
1.5,area,0.050000,400,20.746,16919.573,17007.121,5.043589398280802
1.5,area,0.050000,700,20.828,17017.124,17104.324,5.030127298850572
1.5,area,0.050000,1000,20.850,17114.327,17201.415,5.058485590778103
1.5,area,0.050000,1300,20.998,17211.418,17297.900,5.064071304347824
1.5,area,0.050000,1600,20.827,17307.903,17395.090,5.053969540229882
1.5,area,0.050000,1900,20.623,17405.093,17493.148,5.079565811965817
1.5,area,0.050000,2100,20.493,17503.150,17591.766,5.044373654390936
1.5,area,0.050000,2400,20.761,17601.769,17689.233,5.079755873925502
1.5,area,0.050000,2700,20.794,17699.236,17786.571,5.074349712643675
1.5,area,0.050000,3000,20.849,17796.574,17883.684,5.044582471264368
1.5,area,0.060000,100,20.525,17893.688,17982.158,5.044805099150145
1.5,area,0.060000,400,20.736,17992.161,18079.737,5.030975644699144
1.5,area,0.060000,700,20.783,18089.740,18177.113,5.04533103448276
1.5,area,0.060000,1000,20.959,18187.116,18273.773,5.040484393063582
1.5,area,0.060000,1300,20.514,18283.776,18372.312,5.04579263456091
1.5,area,0.060000,1600,20.644,18382.315,18470.290,5.018847293447294
1.5,area,0.060000,1900,20.544,18480.293,18568.705,5.044468465909096
1.5,area,0.060000,2100,20.712,18578.708,18666.372,5.015484285714285
